state,elctn_d,jrsdct_,cnty_nm,prcnct_,mncplty,name,address,In_Ohio,moved_or_closed,GEOID,pop_change,bg_pct_nonwhite,bg_population,Total,county_name
OH,2012-11-06,county,HAMILTON,31-ACI,CINCINNAT,UNITED CHURCH OF CHRIST OAKLEY,"4100 TAYLOR AVE, CINCINNAT, OH, 45209",1,0,390610053012,1.436156763590392,0.0536971830985915,1136,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-ACJ,CINCINNAT,CAMBRIDGE ARMS COMMUNITY,"3751 EASTERN HILLS LN, CINCINNAT, OH, 45209",1,0,390610053011,1.0342298288508558,0.18676122931442085,846,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-ACZ,CINCINNAT,EVANSTON SENIOR CENTER,"1820 RUTLAND AVE, CINCINNAT, OH, 45207",1,0,390610038001,0.7242083758937692,0.9351198871650211,709,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-ADA,CINCINNAT,FIFTH CHRISTIAN CHURCH,"3203 WOLD AVE, CINCINNAT, OH, 45207",1,1,390610039002,0.9841897233201581,0.7737617135207496,747,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-ADB,CINCINNAT,ST ANDREWS EPISCOPAL CHURCH,"1809 RUTLAND AVE, CINCINNAT, OH, 45207",1,0,390610038001,0.7242083758937692,0.9351198871650211,709,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-ADC,CINCINNAT,EVANSTON RECREATION CENTER,"3204 WOODBURN AVE, CINCINNAT, OH, 45207",1,0,390610039003,1.0348432055749128,0.9551066217732884,891,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-ADD,CINCINNAT,LEE CHAPEL AME CHURCH,"2009 POGUE AVE, CINCINNAT, OH, 45208",1,0,390610041001,1.4678362573099415,0.7181274900398407,1004,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-ADP,CINCINNAT,THE REGENCY CONDOMINIUMS,"2444 MADISON RD, CINCINNAT, OH, 45208",1,0,390610050005,1.1545012165450121,0.31506849315068497,949,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-ADQ,CINCINNAT,THE CHURCH OF THE REDEEMER,"2944 ERIE AVE, CINCINNAT, OH, 45208",1,0,390610051002,1.0195007800312013,0.08416220351951031,1307,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-ADR,CINCINNAT,HYDE PARK LIBRARY,"2747 ERIE AVE, CINCINNAT, OH, 45208",1,0,390610050002,1.3211781206171107,0.05307855626326963,942,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-ADS,CINCINNAT,HYDE PARK BETHLEHEM UMC,"3799 HYDE PARK AVE, CINCINNAT, OH, 45209",1,0,390610052003,0.8604336043360433,0.15118110236220472,1270,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-ADT,CINCINNAT,FIRE HOUSE #46,"2729 ERIE AVE, CINCINNAT, OH, 45208",1,0,390610050002,1.3211781206171107,0.05307855626326963,942,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-ADU,CINCINNAT,MARJORIE P LEE RETIREMENT COMM,"3550 SHAW AVE, CINCINNAT, OH, 45208",1,0,390610050001,0.8342857142857143,0.04623287671232878,1168,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AEG,CINCINNAT,HYDE PARK COMMUNITY U.M.CHURCH,"1345 GRACE AVE, CINCINNAT, OH, 45208",1,0,390610049001,1.1536585365853658,0.06835799859055669,1419,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AEH,CINCINNAT,RIVERVIEW HOUSE,"2538 HACKBERRY ST, CINCINNAT, OH, 45206",1,0,390610042002,1.0246575342465754,0.24242424242424243,1122,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AEJ,CINCINNAT,CINCINNATI OBSERVATORY CENTER,"3489 OBSERVATORY PL, CINCINNAT, OH, 45208",1,0,390610051001,1.0384615384615385,0.07495590828924159,1134,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AEL,CINCINNAT,THE SUMMIT COUNTRY DAY SCHOOL,"2161 GRANDIN RD, CINCINNAT, OH, 45208",1,0,390610049004,0.7768659632669012,0.04879275653923543,1988,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AEM,CINCINNAT,KNOX PRESBYTERIAN CHURCH,"3400 MICHIGAN AVE, CINCINNAT, OH, 45208",1,0,390610050002,1.3211781206171107,0.05307855626326963,942,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AFA,CINCINNAT,MAIN PUBLIC LIBRARY,"800 VINE ST, CINCINNAT, OH, 45202",1,0,390610007003,0.7890961262553802,0.19272727272727275,550,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AFB,CINCINNAT,CHRIST CHURCH CATHEDRAL,"318 E 4TH ST, CINCINNAT, OH, 45202",1,0,390610265002,1.2944960686204432,0.20265046935394815,1811,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AFC,CINCINNAT,THE SALVATION ARMY-DOWNTOWN,"1112 CLAY ST, CINCINNAT, OH, 45202",1,1,390610010002,1.3561103810775295,0.3924418604651163,1032,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AFF,CINCINNAT,THE METRO - SORTA OFFICE,"4700 PADDOCK RD, CINCINNAT, OH, 45229",1,0,390610064003,1.1053864168618266,0.9872881355932204,944,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AFG,CINCINNAT,COURTYARD APARTMENTS,"7126 HIRSCH DR, CINCINNAT, OH, 45237",1,0,390610271002,0.935251798561151,0.8512820512820513,1170,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AFH,CINCINNAT,ACAD OF MULTILINGUAL IMMERSION,"1908 SEYMOUR AVE, CINCINNAT, OH, 45237",1,0,390610271002,0.935251798561151,0.8512820512820513,1170,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AFI,CINCINNAT,ST ALOYSIUS ORPHANAGE,"4721 READING RD, CINCINNAT, OH, 45237",1,0,390610064003,1.1053864168618266,0.9872881355932204,944,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AFJ,CINCINNAT,BOND HILL RECREATION CENTER,"1501 ELIZABETH PL, CINCINNAT, OH, 45237",1,0,390610064001,0.45046235138705415,0.9765395894428152,341,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AFM,CINCINNAT,ROSELAWN LUTHERAN CHURCH,"NURSERY-MAIN ENTRANCE, CINCINNAT, OH, 45237",1,1,390610234004,1.2478632478632479,0.6621004566210046,876,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AGD,CINCINNAT,MT AUBURN RECREATION CENTER,"270 SOUTHERN AVE, CINCINNAT, OH, 45219",1,1,390610022002,0.7421487603305785,0.7305122494432071,449,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AGE,CINCINNAT,CINCINNATI PARK BOARD,"950 EDEN PARK DR, CINCINNAT, OH, 45202",1,0,390610019002,0.9866310160427807,0.3929539295392954,738,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AGF,CINCINNAT,CINCINNATI ART MUSEUM,"953 EDEN PARK DR, CINCINNAT, OH, 45202",1,1,390610019002,0.9866310160427807,0.3929539295392954,738,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AGG,CINCINNAT,CHRIST EMMANUEL CHURCH,"2324 MAY ST, CINCINNAT, OH, 45206",1,0,390610267001,1.3448873483535528,0.913659793814433,776,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AGN,CINCINNAT,FIRST UNITARIAN CHURCH,"536 LINTON ST, CINCINNAT, OH, 45219",1,0,390610270002,0.8075313807531381,0.6683937823834196,579,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AGO,CINCINNAT,ST ANTHONY OF PADUA CHURCH,"2524 VICTORY PKWY, CINCINNAT, OH, 45206",1,0,390610037001,0.9418729817007535,0.8594285714285714,875,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AGP,CINCINNAT,BUSH RECREATION CENTER,"2640 KEMPER LN, CINCINNAT, OH, 45206",1,0,390610037002,1.1694058154235145,0.9762162162162162,925,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AGY,CINCINNAT,GOD'S BIBLE SCHOOL COLLEGE,"1810 YOUNG ST, CINCINNAT, OH, 45202",1,1,390610018002,0.8759398496240601,0.4434907010014306,699,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AGZ,CINCINNAT,OVER THE RHINE RECREATION CTR,"1715 REPUBLIC ST, CINCINNAT, OH, 45202",1,0,390610016001,1.0459363957597174,0.6908783783783784,592,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AHE,CINCINNAT,ST MONICA ST GEORGE PARISH,"328 W MCMILLAN ST, CINCINNAT, OH, 45219",1,0,390610026001,0.8844605475040258,0.13928083750568954,2197,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AHF,CINCINNAT,CHURCH OF OUR SAVIOUR,"65 E HOLLISTER ST, CINCINNAT, OH, 45219",1,0,390610023001,0.8476499189627229,0.7562141491395793,1046,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AHO,CINCINNAT,LITTLE SISTERS OF THE POOR,"476 RIDDLE RD, CINCINNAT, OH, 45220",1,0,390610029002,0.9976679104477612,0.4880785413744741,2139,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AHP,CINCINNAT,CORRYVILLE PUBLIC LIBRARY,"2802 VINE ST, CINCINNAT, OH, 45219",1,0,390610033002,1.008955223880597,0.4571005917159763,676,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AHQ,CINCINNAT,THE VILLAGE AT STETSON SQUARE,"3010 EDEN AVE, CINCINNAT, OH, 45219",1,1,390610032001,1.0458064516129033,0.46637877853177057,1621,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AIA,CINCINNAT,URBAN LEAGUE OF GR CINTI,"3458 READING RD, CINCINNAT, OH, 45229",1,0,390610270001,1.1217105263157894,0.9611436950146628,1364,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AIB,CINCINNAT,ABUNDANT LIFE CHRISTIAN CHURCH,"946 DANA AVE, CINCINNAT, OH, 45229",1,0,390610066001,1.0817236255572065,0.8221153846153846,1456,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AID,CINCINNAT,FIRST PENTECOSTAL CHURCH,"3771 READING RD, CINCINNAT, OH, 45229",1,0,390610068003,0.8559670781893004,0.9735576923076924,1248,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AIE,CINCINNAT,NORTH AVONDALE RECREATION CTR,"617 CLINTON SPRINGS AVE, CINCINNAT, OH, 45229",1,0,390610068003,0.8559670781893004,0.9735576923076924,1248,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AIS,CINCINNAT,PLEASANT RIDGE BAPTIST CHURCH,"6401 RIDGE AVE, CINCINNAT, OH, 45213",1,0,390610057013,0.8360544217687075,0.32465419039869814,1229,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AIT,CINCINNAT,1ST BAPTIST KENNEDY HEIGHTS,"6201 RED BANK RD, CINCINNAT, OH, 45213",1,0,390610058004,0.899624765478424,0.930135557872784,959,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AIU,CINCINNAT,ALL SAINTS EPISCOPAL CHURCH,"6301 PARKMAN PL, CINCINNAT, OH, 45213",1,1,390610057011,0.9284467713787086,0.33458646616541354,1064,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AIV,CINCINNAT,KENNEDY HEIGHTS PRESBYTERIAN,"6312 KENNEDY AVE, CINCINNAT, OH, 45213",1,0,390610058004,0.899624765478424,0.930135557872784,959,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AIW,CINCINNAT,PLEASANT RIDGE RECREATION CTR,"5915 RIDGE AVE, CINCINNAT, OH, 45213",1,0,390610057022,1.0704960835509139,0.416260162601626,1230,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AIX,CINCINNAT,KENNEDY HTS CHURCH OF CHRIST,"5930 RED BANK RD, CINCINNAT, OH, 45213",1,0,390610058003,0.8627925746569814,0.43592142188961647,1069,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AIY,CINCINNAT,NATIVITY SCHOOL,"5936 RIDGE AVE, CINCINNAT, OH, 45213",1,0,390610057022,1.0704960835509139,0.416260162601626,1230,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AJN,CINCINNAT,NORTH PRESBYTERIAN CHURCH,"4222 HAMILTON AVE, CINCINNAT, OH, 45223",1,0,390610074002,0.8330658105939005,0.2928709055876686,519,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AJO,CINCINNAT,CLIFTON RECREATION CENTER,"320 MCALPIN AVE, CINCINNAT, OH, 45220",1,1,390610071002,1.1113662456946038,0.14152892561983466,968,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AJP,CINCINNAT,ROCKDALE ACADEMY,"335 ROCKDALE AVE, CINCINNAT, OH, 45229",1,0,390610069002,0.7600849256900213,0.994413407821229,358,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AJQ,CINCINNAT,ZION BAPTIST FELLOWSHIP HALL,"630 GLENWOOD AVE, CINCINNAT, OH, 45229",1,0,390610068003,0.8559670781893004,0.9735576923076924,1248,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AJR,CINCINNAT,IMMANUEL PRESBYTERIAN CHURCH,"3445 CLIFTON AVE, CINCINNAT, OH, 45220",1,1,390610071002,1.1113662456946038,0.14152892561983466,968,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AJS,CINCINNAT,CLIFTON PLACE APARTMENTS,"900 RUE DE LA PAIX, CINCINNAT, OH, 45220",1,0,390610071001,0.7705334462320068,0.2615384615384615,910,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AJT,CINCINNAT,CALVARY EPISCOPAL CHURCH,"3766 CLIFTON AVE, CINCINNAT, OH, 45220",1,0,390610070001,1.3595092024539877,0.4729241877256317,1108,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AJU,CINCINNAT,ST JOHNS UNITARIAN CHURCH,"320 RESOR AVE, CINCINNAT, OH, 45220",1,0,390610071002,1.1113662456946038,0.14152892561983466,968,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AJV,CINCINNAT,DEPAUL CHRISTO REY HIGH SCHOOL,"1133 CLIFTON HILLS AVE, CINCINNAT, OH, 45220",1,1,390610072002,1.0398365679264556,0.3880157170923379,1018,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AJW,CINCINNAT,BEECHWOOD APARTMENTS,"330 FOREST AVE, CINCINNAT, OH, 45229",1,0,390610069001,1.3819709702062644,0.9646213377556662,1809,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AKJ,CINCINNAT,PAGE TOWERS,"619 CENTRAL AVE, CINCINNAT, OH, 45202",1,0,390610265001,1.1095890410958904,0.8839506172839506,810,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AKK,CINCINNAT,REGAL MANOR SENIOR BUILDING,"1202 LINN ST, CINCINNAT, OH, 45203",1,0,390610264002,1.4977238239757207,0.9463019250253292,987,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AKL,CINCINNAT,EMANUEL COMMUNITY CENTER,"1308 RACE ST, CINCINNAT, OH, 45202",1,1,390610009002,1.4596354166666667,0.49776984834968774,1121,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AKM,CINCINNAT,JERRIEL BAPTIST CHURCH,"1018 WESLEY AVE, CINCINNAT, OH, 45203",1,0,390610264002,1.4977238239757207,0.9463019250253292,987,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AKS,CINCINNAT,SEVEN HILLS NEIGHBORHOOD HOUSE,"901 FINDLAY ST, CINCINNAT, OH, 45214",1,0,390610269002,1.106687898089172,0.9884892086330936,695,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AKT,CINCINNAT,STANLEY ROWE APARTMENTS,"1621 LINN ST, CINCINNAT, OH, 45214",1,0,390610269002,1.106687898089172,0.9884892086330936,695,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AKW,CINCINNAT,SAYLER PARK RECREATION CENTER,"6720 HOME CITY AVE, CINCINNAT, OH, 45233",1,0,390610106001,0.9956678700361011,0.06961566352429294,1379,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AKX,CINCINNAT,EDEN CHAPEL METHODIST CHURCH,"150 DAHLIA AVE, CINCINNAT, OH, 45233",1,0,390610106001,0.9956678700361011,0.06961566352429294,1379,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AKY,CINCINNAT,SEDAMSVILLE FAMILY CENTER,"617 STEINER AVE, CINCINNAT, OH, 45204",1,0,390610103001,0.5211024978466839,0.3305785123966942,605,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AKZ,CINCINNAT,FIRE HOUSE #17,"2101 W 8TH ST, CINCINNAT, OH, 45204",1,1,390610263002,0.8859138533178114,0.41261498028909327,761,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-ALE,CINCINNAT,ST LAWRENCE PARISH,"3680 WARSAW AVE, CINCINNAT, OH, 45205",1,0,390610094001,0.960806916426513,0.6382723455308938,1667,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-ALF,CINCINNAT,PRICE HILL RECREATION CENTER,"959 HAWTHORNE AVE, CINCINNAT, OH, 45205",1,0,390610093003,0.7685325264750378,0.3877952755905512,508,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-ALR,CINCINNAT,SAN ANTONIO CHURCH,"1948 QUEEN CITY AVE, CINCINNAT, OH, 45225",1,1,390610272001,0.9854545454545455,0.7435424354243543,1084,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-ALS,CINCINNAT,ST LEO THE GREAT PARISH,"2573 SAINT LEO PL, CINCINNAT, OH, 45225",1,1,390610086013,1.0696132596685084,0.9142561983471076,968,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-ALT,CINCINNAT,CARSON SCHOOL,"4323 GLENWAY AVE, CINCINNAT, OH, 45205",1,0,390610097004,0.7453213995117982,0.4486899563318777,916,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-ALU,CINCINNAT,REES E PRICE ACADEMY,"1228 CONSIDINE AVE, CINCINNAT, OH, 45204",1,0,390610093004,0.9605568445475638,0.5507246376811594,414,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AMB,CINCINNAT,CHASE ELEMENTARY SCHOOL,"4151 TURRILL ST, CINCINNAT, OH, 45223",1,0,390610078002,1.3601340033500837,0.2142857142857143,812,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AMC,CINCINNAT,WASHINGTON UCC,"2950 SIDNEY AVE, CINCINNAT, OH, 45225",1,0,390610028002,0.7340590979782271,0.3241525423728814,472,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AMD,CINCINNAT,ETHEL M TAYLOR ACADEMY,"1930 FRICKE RD, CINCINNAT, OH, 45225",1,0,390610077001,1.004177545691906,0.9807592303692148,1923,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AMG,CINCINNAT,COLLEGE HILL RECREATION CENTER,"5545 BELMONT AVE, CINCINNAT, OH, 45224",1,0,390610084001,0.980188679245283,0.5904716073147257,2078,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AMI,CINCINNAT,MT AIRY UNITED METHODIST,"2645 NORTH BEND RD, CINCINNAT, OH, 45239",1,0,390610208114,1.177899210686096,0.6685567010309279,1940,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AMM,CINCINNAT,NORTHSIDE BRANCH LIBRARY,"4219 HAMILTON AVE, CINCINNAT, OH, 45223",1,1,390610078001,1.1035332785538208,0.32390171258376765,1343,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AMO,CINCINNAT,GOLDEN LEAF BAPTIST CHURCH,"5910 ARGUS RD, CINCINNAT, OH, 45224",1,0,390610081001,1.1029224904701398,0.8951612903225806,1736,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AMQ,CINCINNAT,PLEASANT HILL ACADEMY,"1350 NORTH BEND RD, CINCINNAT, OH, 45224",1,0,390610082012,0.9661296984717059,0.8003420265070543,2339,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AMW,CINCINNAT,FIRST UNITED CHURCH OF CHRIST,"5808 GLENVIEW AVE, CINCINNAT, OH, 45224",1,0,390610084001,0.980188679245283,0.5904716073147257,2078,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-ANA,CINCINNAT,GRACE EPISCOPAL CHURCH HALL,"5501 HAMILTON AVE, CINCINNAT, OH, 45224",1,0,390610082022,0.958502024291498,0.5395987328405492,947,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-ANB,CINCINNAT,LITTLE FLOWER PARISH RECTORY,"5560 KIRBY AVE, CINCINNAT, OH, 45239",1,1,390610083003,0.8395140664961637,0.6443259710586443,1313,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-ANC,CINCINNAT,LARCHWOOD APARTMENTS,"1722 LARCH AVE, CINCINNAT, OH, 45224",1,0,390610082022,0.958502024291498,0.5395987328405492,947,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-ANE,CINCINNAT,COLLEGE HILL LIBRARY,"1400 NORTH BEND RD, CINCINNAT, OH, 45224",1,0,390610082012,0.9661296984717059,0.8003420265070543,2339,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-ANF,CINCINNAT,MT AIRY SCHOOL,"5730 COLERAIN AVE, CINCINNAT, OH, 45239",1,0,390610083003,0.8395140664961637,0.6443259710586443,1313,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-ANG,CINCINNAT,TWIN TOWERS RETIREMENT HOME,"5343 HAMILTON AVE, CINCINNAT, OH, 45224",1,0,390610084001,0.980188679245283,0.5904716073147257,2078,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-ANQ,CINCINNAT,THE SALVATION ARMY GYM,"6381 CENTER HILL AVE, CINCINNAT, OH, 45224",1,1,390610080002,1.1447502548419979,0.6910062333036509,1123,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-ANR,CINCINNAT,ST BERNARD CH WINTON PLACE,"745 DERBY AVE, CINCINNAT, OH, 45232",1,1,390610073002,0.822892498066512,0.6635338345864661,1064,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-ANS,CINCINNAT,HARTWELL REC CENTER,"8275 VINE ST, CINCINNAT, OH, 45216",1,0,390610060005,1.1952662721893492,0.3930693069306931,1010,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-ANT,CINCINNAT,NEW JERUSALEM BAPTIST CHURCH,"26 W NORTH BEND RD, CINCINNAT, OH, 45216",1,0,390610061001,0.7892454466608847,0.3769230769230769,910,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-ANU,CINCINNAT,MOTHER OF CHRIST MISSION,"5301 WINNESTE AVE, CINCINNAT, OH, 45232",1,0,390610080001,0.9603305785123967,0.9648389476272436,4067,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-ANV,CINCINNAT,BOOTH SENIOR RESIDENCE,"6000 TOWNVISTA DR, CINCINNAT, OH, 45224",1,0,390610080002,1.1447502548419979,0.6910062333036509,1123,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-ANW,CINCINNAT,TRINITY BAPTIST CHURCH,"8402 BURNS AVE, CINCINNAT, OH, 45216",1,1,390610060003,0.9821124361158433,0.35125758889852554,1153,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-ANX,CINCINNAT,WINTON TERRACE COMM HALL,"4848 WINNESTE AVE, CINCINNAT, OH, 45232",1,0,390610080001,0.9603305785123967,0.9648389476272436,4067,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-ANY,CINCINNAT,WINTON HILLS RECREATION CENTER,"5170 WINNESTE AVE, CINCINNAT, OH, 45232",1,0,390610080001,0.9603305785123967,0.9648389476272436,4067,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AOI,CINCINNAT,FOUR TOWERS APARTMENTS,"2706 EAST TOWER DR, CINCINNAT, OH, 45238",1,1,390610100042,0.9562403697996918,0.9042861746696744,3103,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AOM,CINCINNAT,ST TERESA PARISH - AVILA HALL,"1175 OVERLOOK AVE, CINCINNAT, OH, 45238",1,0,390610099012,1.0163265306122449,0.13711990820424558,1743,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AON,CINCINNAT,ST WILLIAM PARISH,"4108 W EIGHTH ST, CINCINNAT, OH, 45205",1,0,390610097003,1.216121495327103,0.2459173871277618,2082,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AOP,CINCINNAT,HERITAGE COMMUNITY CHURCH,"4431 GLENWAY AVE, CINCINNAT, OH, 45205",1,0,390610097004,0.7453213995117982,0.4486899563318777,916,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AOR,CINCINNAT,COVEDALE LIBRARY,"4980 GLENWAY AVE, CINCINNAT, OH, 45238",1,1,390610100051,0.9221698113207547,0.3785166240409207,1564,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AOS,CINCINNAT,PRICE HILL CHURCH OF CHRIST,"4430 W 8TH ST, CINCINNAT, OH, 45238",1,1,390610099022,0.9647129186602871,0.27278363298202113,1613,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-APK,CINCINNAT,WESTWOOD LIBRARY,"3345 EPWORTH AVE, CINCINNAT, OH, 45211",1,0,390610102022,1.146161934805468,0.15596330275229353,1090,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-APM,CINCINNAT,WESTWOOD 1ST PRESBYTERIAN CH,"3011 HARRISON AVE, CINCINNAT, OH, 45211",1,0,390610102021,1.66721044045677,0.6722113502935421,1022,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-APO,CINCINNAT,WESTWOOD UNITED METHODIST,"3460 EPWORTH AVE, CINCINNAT, OH, 45211",1,0,390610101002,0.8412112259970458,0.4126426690079017,1139,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-APQ,CINCINNAT,MCHENRY HOUSE,"3600 MCHENRY AVE, CINCINNAT, OH, 45225",1,0,390610088001,1.0261306532663317,0.8614103819784524,2042,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-APS,CINCINNAT,THE RESIDENCE AT GREYSTONE,"2420 HARRISON AVE, CINCINNAT, OH, 45211",1,1,390610088002,1.1882693700217233,0.8226691042047531,1641,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-APW,CINCINNAT,CENTRAL CHURCH OF CHRIST,"3501 CHEVIOT AVE, CINCINNAT, OH, 45211",1,0,390610101003,1.5355140186915888,0.5392574558734022,1643,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-APY,CINCINNAT,VILLAGES AT ROLL HILL COMM CTR,"3691 PRESIDENT DR, CINCINNAT, OH, 45225",1,0,390610085021,1.0868516284680338,0.956159822419534,1802,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AQA,CINCINNAT,CITY ON A HILL CHURCH,"3128 MOZART AVE, CINCINNAT, OH, 45211",1,0,390610101003,1.5355140186915888,0.5392574558734022,1643,3506,Hamilton County
OH,2012-11-06,county,HAMILTON,31-AQE,CINCINNAT,MIDWAY SCHOOL,"3156 GLENMORE AVE, CINCINNAT, OH, 45211",1,0,390610102014,1.0710900473933649,0.35651074589127685,1582,3506,Hamilton County
